run,frame_index,image,stamp_ns,t_rel_s,x,y,heading_deg,slope_label,slope_class,tilt_deg,grade_deg,grade_pct,cross_slope_deg,elevation_m,speed_mps,walking,posture,valid,kept_by_filter
20260920_033440,7649,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007649.jpg,1789846982678525952,501.646,58.611,3.006,176.0,flat,flat,0.17,-0.13,-0.2,0.1,0.55,1.12,True,standing,True,False
20260920_033440,7650,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007650.jpg,1789846982745185536,501.713,58.56,3.01,176.3,flat,flat,0.17,-0.13,-0.2,0.1,0.55,0.842,True,standing,True,False
20260920_033440,7651,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007651.jpg,1789846982811844352,501.779,58.508,3.014,176.0,flat,flat,0.15,-0.13,-0.2,0.09,0.55,0.912,True,standing,True,False
20260920_033440,7652,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007652.jpg,1789846982878501888,501.846,58.447,3.018,176.0,flat,flat,0.16,-0.13,-0.2,0.1,0.55,0.95,True,standing,True,False
20260920_033440,7653,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007653.jpg,1789846982945158912,501.913,58.394,3.02,175.7,flat,flat,0.17,-0.13,-0.2,0.1,0.55,0.965,True,standing,True,False
20260920_033440,7654,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007654.jpg,1789846983011814656,501.979,58.34,3.021,175.7,flat,flat,0.17,-0.13,-0.2,0.1,0.55,0.902,True,standing,True,False
20260920_033440,7655,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007655.jpg,1789846983078469376,502.046,58.282,3.021,176.1,flat,flat,0.12,-0.07,-0.1,0.1,0.55,0.928,True,standing,True,False
20260920_033440,7656,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007656.jpg,1789846983145123584,502.113,58.215,3.026,176.5,flat,flat,0.14,-0.06,-0.1,0.13,0.55,0.118,False,standing,True,False
20260920_033440,7657,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007657.jpg,1789846983211776256,502.179,58.159,3.028,177.1,flat,flat,0.15,-0.06,-0.1,0.13,0.55,0.96,True,standing,True,False
20260920_033440,7658,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007658.jpg,1789846983278428416,502.246,58.103,3.032,177.2,flat,flat,0.17,0.1,0.2,0.13,0.55,0.95,True,standing,True,False
20260920_033440,7659,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007659.jpg,1789846983345079552,502.313,58.041,3.035,177.0,flat,flat,0.29,0.26,0.5,0.13,0.55,1.035,True,standing,True,False
20260920_033440,7660,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007660.jpg,1789846983411729408,502.379,57.996,3.039,176.8,flat,flat,0.18,0.12,0.2,0.13,0.55,1.249,True,standing,True,False
20260920_033440,7661,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007661.jpg,1789846983478378752,502.446,57.945,3.039,176.0,flat,flat,0.17,0.11,0.2,0.13,0.55,0.848,True,standing,True,False
20260920_033440,7662,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007662.jpg,1789846983545026816,502.513,57.887,3.041,175.6,flat,flat,0.29,0.26,0.4,0.13,0.55,0.949,True,standing,True,False
20260920_033440,7663,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007663.jpg,1789846983611674112,502.579,57.817,3.046,175.1,flat,flat,0.18,0.13,0.2,0.13,0.55,0.085,False,standing,True,False
20260920_033440,7664,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007664.jpg,1789846983678323712,502.646,57.763,3.05,175.3,flat,flat,0.13,-0.0,-0.0,0.13,0.55,0.897,True,standing,True,False
20260920_033440,7665,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007665.jpg,1789846983744983296,502.713,57.709,3.056,175.3,flat,flat,0.13,0.03,0.0,0.13,0.55,0.94,True,standing,True,False
20260920_033440,7666,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007666.jpg,1789846983811642112,502.779,57.646,3.061,175.1,flat,flat,0.17,0.11,0.2,0.13,0.55,1.001,True,standing,True,True
20260920_033440,7667,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007667.jpg,1789846983878299904,502.846,57.588,3.068,175.1,flat,flat,0.13,0.03,0.0,0.13,0.55,1.174,True,standing,True,False
20260920_033440,7668,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007668.jpg,1789846983944956416,502.912,57.53,3.07,174.8,flat,flat,0.14,-0.01,-0.0,0.14,0.55,1.014,True,standing,True,False
20260920_033440,7669,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007669.jpg,1789846984011612416,502.979,57.469,3.073,175.0,flat,flat,0.13,0.02,0.0,0.13,0.55,1.002,True,standing,True,False
20260920_033440,7670,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007670.jpg,1789846984078267392,503.046,57.403,3.082,174.7,flat,flat,0.13,-0.02,-0.0,0.13,0.55,1.079,True,standing,True,False
20260920_033440,7671,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007671.jpg,1789846984144921088,503.112,57.348,3.086,173.8,flat,flat,0.32,-0.31,-0.5,0.08,0.55,1.075,True,standing,True,False
20260920_033440,7672,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007672.jpg,1789846984211574016,503.179,57.296,3.092,172.5,flat,flat,0.07,-0.01,-0.0,0.07,0.55,0.824,True,standing,True,False
20260920_033440,7673,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007673.jpg,1789846984278226176,503.246,57.242,3.097,171.3,flat,flat,0.07,0.02,0.0,0.07,0.55,0.886,True,standing,True,False
20260920_033440,7674,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007674.jpg,1789846984311551744,503.279,57.212,3.102,171.2,flat,flat,0.08,0.0,0.0,0.08,0.55,0.414,False,standing,True,False
20260920_033440,7675,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007675.jpg,1789846984378202112,503.346,57.159,3.108,171.3,flat,flat,0.09,-0.01,-0.0,0.08,0.55,0.455,True,standing,True,False
20260920_033440,7676,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007676.jpg,1789846984444851712,503.412,57.107,3.112,171.5,flat,flat,0.09,0.01,0.0,0.08,0.55,0.872,True,standing,True,False
20260920_033440,7677,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007677.jpg,1789846984478176256,503.446,57.079,3.115,171.5,flat,flat,0.09,0.02,0.0,0.08,0.55,0.925,True,standing,True,False
20260920_033440,7678,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007678.jpg,1789846984544824320,503.512,57.015,3.124,171.8,flat,flat,0.1,-0.03,-0.0,0.08,0.55,1.018,True,standing,True,False
20260920_033440,7679,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007679.jpg,1789846984611471360,503.579,56.959,3.132,172.2,flat,flat,0.24,-0.22,-0.4,0.08,0.55,1.098,True,standing,True,False
20260920_033440,7680,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007680.jpg,1789846984711452160,503.679,56.873,3.143,172.2,flat,flat,0.08,0.01,0.0,0.08,0.55,0.991,True,standing,True,False
20260920_033440,7681,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007681.jpg,1789846984778111232,503.746,56.812,3.151,171.9,flat,flat,0.11,0.0,0.0,0.11,0.55,1.153,True,standing,True,False
20260920_033440,7682,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007682.jpg,1789846984844769536,503.812,56.755,3.158,171.3,flat,flat,0.21,-0.15,-0.3,0.13,0.55,1.017,True,standing,True,False
20260920_033440,7683,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007683.jpg,1789846984911426816,503.879,56.698,3.165,170.9,flat,flat,0.19,-0.1,-0.2,0.14,0.55,0.942,True,standing,True,False
20260920_033440,7684,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007684.jpg,1789846984978082816,503.946,56.633,3.176,170.2,flat,flat,0.22,-0.15,-0.3,0.13,0.55,0.395,False,standing,True,True
20260920_033440,7685,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007685.jpg,1789846985044738048,504.012,56.574,3.186,169.5,flat,flat,0.27,-0.24,-0.4,0.14,0.55,0.611,True,standing,True,False
20260920_033440,7686,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007686.jpg,1789846985111392256,504.079,56.52,3.195,168.5,flat,flat,0.27,-0.23,-0.4,0.14,0.55,0.937,True,standing,True,False
20260920_033440,7687,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007687.jpg,1789846985178045696,504.146,56.46,3.207,167.0,flat,flat,0.18,-0.04,-0.1,0.14,0.55,1.055,True,standing,True,False
20260920_033440,7688,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007688.jpg,1789846985244698112,504.212,56.406,3.22,165.6,flat,flat,0.27,-0.17,-0.3,0.18,0.55,0.84,True,standing,True,False
20260920_033440,7689,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007689.jpg,1789846985311349248,504.279,56.35,3.23,163.9,flat,flat,0.32,-0.23,-0.4,0.22,0.55,0.784,True,standing,True,False
20260920_033440,7690,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007690.jpg,1789846985377999872,504.346,56.296,3.242,162.7,flat,flat,0.24,0.01,0.0,0.22,0.55,1.051,True,standing,True,False
20260920_033440,7691,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007691.jpg,1789846985444649472,504.412,56.234,3.26,161.4,flat,flat,0.21,0.05,0.1,0.2,0.55,0.969,True,standing,True,False
20260920_033440,7692,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007692.jpg,1789846985511297792,504.479,56.178,3.279,161.3,flat,flat,0.29,-0.18,-0.3,0.2,0.55,0.909,True,standing,True,False
20260920_033440,7693,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007693.jpg,1789846985577945344,504.545,56.127,3.298,161.3,flat,flat,0.21,0.02,0.0,0.2,0.55,0.857,True,standing,True,False
20260920_033440,7694,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007694.jpg,1789846985611268864,504.579,56.1,3.308,161.3,flat,flat,0.22,0.07,0.1,0.21,0.55,0.898,True,standing,True,False
20260920_033440,7695,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007695.jpg,1789846985677920512,504.645,56.045,3.327,161.1,flat,flat,0.24,0.09,0.2,0.23,0.55,0.658,True,standing,True,False
20260920_033440,7696,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007696.jpg,1789846985744580096,504.712,55.988,3.346,161.1,flat,flat,0.24,0.04,0.1,0.23,0.55,0.32,False,standing,True,False
20260920_033440,7697,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007697.jpg,1789846985811238912,504.779,55.934,3.363,160.5,flat,flat,0.22,-0.01,-0.0,0.22,0.55,0.954,True,standing,True,False
20260920_033440,7698,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007698.jpg,1789846985877896704,504.845,55.874,3.38,160.7,flat,flat,0.22,-0.03,-0.1,0.22,0.55,1.045,True,standing,True,False
20260920_033440,7699,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007699.jpg,1789846985977881600,504.945,55.781,3.411,161.4,flat,flat,0.16,-0.08,-0.1,0.14,0.55,1.219,True,standing,True,False
20260920_033440,7700,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007700.jpg,1789846986044537088,505.012,55.727,3.43,161.5,flat,flat,0.1,-0.03,-0.0,0.1,0.55,0.984,True,standing,True,False
20260920_033440,7701,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007701.jpg,1789846986111191296,505.079,55.667,3.449,161.2,flat,flat,0.1,0.03,0.1,0.09,0.55,1.048,True,standing,True,True
20260920_033440,7702,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007702.jpg,1789846986177844992,505.145,55.62,3.466,161.2,flat,flat,0.1,0.02,0.0,0.1,0.55,0.691,True,standing,True,False
20260920_033440,7703,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007703.jpg,1789846986244497408,505.212,55.566,3.482,161.0,flat,flat,0.07,0.04,0.1,0.04,0.55,0.802,True,standing,True,False
20260920_033440,7704,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007704.jpg,1789846986277823232,505.245,55.537,3.49,161.0,flat,flat,0.07,0.06,0.1,0.02,0.55,0.901,True,standing,True,False
20260920_033440,7705,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007705.jpg,1789846986344474368,505.312,55.474,3.51,161.3,flat,flat,0.09,0.09,0.2,-0.01,0.55,0.768,True,standing,True,False
20260920_033440,7706,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007706.jpg,1789846986411124224,505.379,55.409,3.532,161.5,flat,flat,0.14,0.1,0.2,-0.07,0.55,0.195,False,standing,True,False
20260920_033440,7707,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007707.jpg,1789846986477773312,505.445,55.357,3.548,162.1,flat,flat,0.31,0.1,0.2,-0.29,0.55,0.909,True,standing,True,False
20260920_033440,7708,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007708.jpg,1789846986544421632,505.512,55.298,3.565,161.9,flat,flat,0.39,0.12,0.2,-0.37,0.55,0.917,True,standing,True,False
20260920_033440,7709,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007709.jpg,1789846986611068928,505.579,55.237,3.584,162.0,flat,flat,0.44,0.2,0.3,-0.39,0.55,0.333,False,standing,True,False
20260920_033440,7710,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007710.jpg,1789846986644387584,505.612,55.213,3.589,161.9,flat,flat,0.44,0.2,0.3,-0.4,0.55,0.692,True,standing,True,False
20260920_033440,7711,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007711.jpg,1789846986711048192,505.679,55.161,3.601,162.0,flat,flat,0.45,0.2,0.3,-0.4,0.55,0.876,True,standing,True,False
20260920_033440,7712,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007712.jpg,1789846986777707776,505.745,55.104,3.615,162.4,flat,flat,0.5,0.3,0.5,-0.4,0.55,1.007,True,standing,True,False
20260920_033440,7713,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007713.jpg,1789846986844366336,505.812,55.043,3.636,162.8,flat,flat,0.6,0.42,0.7,-0.43,0.55,1.01,True,standing,True,False
20260920_033440,7714,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007714.jpg,1789846986977680384,505.945,54.939,3.662,163.0,flat,flat,0.63,0.36,0.6,-0.51,0.55,0.758,True,standing,True,False
20260920_033440,7715,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007715.jpg,1789846987044336128,506.012,54.883,3.675,163.0,flat,flat,0.67,0.42,0.7,-0.52,0.55,0.874,True,standing,True,False
20260920_033440,7716,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007716.jpg,1789846987110990848,506.079,54.83,3.686,163.1,flat,flat,0.65,0.37,0.7,-0.52,0.55,0.854,True,standing,True,False
20260920_033440,7717,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007717.jpg,1789846987177644544,506.145,54.784,3.694,163.1,flat,flat,0.63,0.34,0.6,-0.52,0.55,0.836,True,standing,True,False
20260920_033440,7718,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007718.jpg,1789846987244297472,506.212,54.737,3.702,163.4,flat,flat,0.63,0.34,0.6,-0.52,0.55,0.761,True,standing,True,False
20260920_033440,7719,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007719.jpg,1789846987310949120,506.278,54.685,3.713,163.7,flat,flat,0.67,0.41,0.7,-0.52,0.55,0.812,True,standing,True,True
20260920_033440,7720,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007720.jpg,1789846987377600000,506.345,54.634,3.728,164.4,flat,flat,0.69,0.45,0.8,-0.52,0.55,0.848,True,standing,True,False
20260920_033440,7721,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007721.jpg,1789846987444250112,506.412,54.586,3.743,164.7,flat,flat,0.69,0.45,0.8,-0.52,0.55,0.846,True,standing,True,False
20260920_033440,7722,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007722.jpg,1789846987510898944,506.478,54.539,3.756,164.4,flat,flat,0.7,0.45,0.8,-0.54,0.55,0.859,True,standing,True,False
20260920_033440,7723,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007723.jpg,1789846987577546752,506.545,54.485,3.77,164.5,flat,flat,0.74,0.45,0.8,-0.59,0.55,0.255,False,standing,True,False
20260920_033440,7724,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007724.jpg,1789846987644190208,506.612,54.437,3.78,164.2,flat,flat,0.7,0.25,0.4,-0.65,0.55,0.581,True,standing,True,False
20260920_033440,7725,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007725.jpg,1789846987710849280,506.678,54.391,3.789,164.3,flat,flat,0.68,0.19,0.3,-0.65,0.55,0.772,True,standing,True,False
20260920_033440,7726,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007726.jpg,1789846987777507840,506.745,54.339,3.799,164.6,flat,flat,0.65,0.19,0.3,-0.62,0.55,0.819,True,standing,True,False
20260920_033440,7727,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007727.jpg,1789846987844165376,506.812,54.282,3.815,165.1,flat,flat,0.58,0.17,0.3,-0.55,0.55,0.26,False,standing,True,False
20260920_033440,7728,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007728.jpg,1789846987910821632,506.878,54.23,3.827,165.7,flat,flat,0.55,0.16,0.3,-0.52,0.55,0.572,True,standing,True,False
20260920_033440,7729,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007729.jpg,1789846987977477120,506.945,54.182,3.839,165.6,flat,flat,0.52,0.11,0.2,-0.51,0.55,0.852,True,standing,True,False
20260920_033440,7730,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007730.jpg,1789846988044131584,507.012,54.13,3.852,165.5,flat,flat,0.51,0.09,0.2,-0.5,0.55,0.922,True,standing,True,False
20260920_033440,7731,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007731.jpg,1789846988110785024,507.078,54.076,3.865,165.5,flat,flat,0.47,0.04,0.1,-0.47,0.55,1.018,True,standing,True,False
20260920_033440,7732,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007732.jpg,1789846988177437184,507.145,54.024,3.875,165.3,flat,flat,0.21,0.01,0.0,-0.21,0.55,0.885,True,standing,True,False
20260920_033440,7733,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007733.jpg,1789846988244088832,507.212,53.974,3.885,165.6,flat,flat,0.13,0.01,0.0,-0.13,0.55,0.939,True,standing,True,False
20260920_033440,7734,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007734.jpg,1789846988310739200,507.278,53.916,3.898,165.9,flat,flat,0.14,-0.04,-0.1,-0.13,0.55,0.993,True,standing,True,False
20260920_033440,7735,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007735.jpg,1789846988377388544,507.345,53.857,3.91,166.4,flat,flat,0.12,-0.1,-0.2,-0.01,0.55,0.914,True,standing,True,False
20260920_033440,7736,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007736.jpg,1789846988444037376,507.412,53.805,3.924,166.7,flat,flat,0.11,-0.11,-0.2,0.04,0.55,0.803,True,standing,True,False
20260920_033440,7737,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007737.jpg,1789846988510684928,507.478,53.752,3.937,166.3,flat,flat,0.17,-0.15,-0.3,0.08,0.55,0.902,True,standing,True,False
20260920_033440,7738,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007738.jpg,1789846988577331200,507.545,53.691,3.953,166.4,flat,flat,0.22,-0.2,-0.4,0.09,0.55,0.193,False,standing,True,False
20260920_033440,7739,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007739.jpg,1789846988643973888,507.612,53.643,3.965,166.2,flat,flat,0.29,-0.29,-0.5,0.06,0.55,0.753,True,standing,True,False
20260920_033440,7740,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007740.jpg,1789846988710634496,507.678,53.587,3.977,166.3,flat,flat,0.32,-0.31,-0.5,0.08,0.55,0.99,True,standing,True,False
20260920_033440,7741,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007741.jpg,1789846988777294080,507.745,53.524,3.991,166.7,flat,flat,0.39,-0.38,-0.7,0.09,0.55,1.047,True,standing,True,True
20260920_033440,7742,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007742.jpg,1789846988843952896,507.811,53.463,4.003,167.0,flat,flat,0.54,-0.54,-0.9,0.09,0.55,0.798,True,standing,True,False
20260920_033440,7743,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007743.jpg,1789846988910610688,507.878,53.403,4.016,167.3,flat,flat,0.5,-0.49,-0.9,0.09,0.55,0.859,True,standing,True,False
20260920_033440,7744,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007744.jpg,1789846988943939072,507.911,53.373,4.023,167.3,flat,flat,0.46,-0.45,-0.8,0.09,0.55,0.944,True,standing,True,False
20260920_033440,7745,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007745.jpg,1789846989010595328,507.978,53.312,4.037,167.1,flat,flat,0.41,-0.4,-0.7,0.09,0.55,0.703,True,standing,True,False
20260920_033440,7746,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007746.jpg,1789846989077250560,508.045,53.254,4.051,167.2,flat,flat,0.41,-0.4,-0.7,0.09,0.55,0.288,False,standing,True,False
20260920_033440,7747,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007747.jpg,1789846989143904768,508.111,53.201,4.06,166.8,flat,flat,0.41,-0.4,-0.7,0.09,0.55,0.885,True,standing,True,False
20260920_033440,7748,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007748.jpg,1789846989210558208,508.178,53.148,4.072,166.7,flat,flat,0.41,-0.4,-0.7,0.09,0.55,0.94,True,standing,True,False
20260920_033440,7749,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007749.jpg,1789846989310536448,508.278,53.072,4.095,166.5,flat,flat,0.41,-0.4,-0.7,0.08,0.55,0.717,True,standing,True,False
20260920_033440,7750,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007750.jpg,1789846989377187328,508.345,53.038,4.108,166.8,flat,flat,0.4,-0.4,-0.7,0.05,0.55,0.524,True,standing,True,False
20260920_033440,7751,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007751.jpg,1789846989443837440,508.411,53.0,4.116,166.3,flat,flat,0.38,-0.37,-0.6,0.08,0.55,0.565,True,standing,True,False
20260920_033440,7752,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007752.jpg,1789846989510486272,508.478,52.961,4.124,165.9,flat,flat,0.37,-0.36,-0.6,0.08,0.55,0.656,True,standing,True,False
20260920_033440,7753,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007753.jpg,1789846989577134336,508.545,52.922,4.132,165.6,flat,flat,0.37,-0.36,-0.6,0.08,0.55,0.632,True,standing,True,False
20260920_033440,7754,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007754.jpg,1789846989643776768,508.611,52.888,4.138,165.3,flat,flat,0.33,-0.32,-0.6,0.02,0.55,0.603,True,standing,True,False
20260920_033440,7755,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007755.jpg,1789846989710436352,508.678,52.856,4.144,165.2,flat,flat,0.31,-0.31,-0.5,-0.01,0.55,0.579,True,standing,True,False
20260920_033440,7756,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007756.jpg,1789846989777094656,508.745,52.814,4.152,164.9,flat,flat,0.35,-0.35,-0.6,-0.02,0.55,0.711,True,standing,True,False
20260920_033440,7757,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007757.jpg,1789846989843752192,508.811,52.771,4.162,164.8,flat,flat,0.31,-0.31,-0.5,-0.02,0.55,0.709,True,standing,True,False
20260920_033440,7758,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007758.jpg,1789846989910408448,508.878,52.73,4.174,165.0,flat,flat,0.2,-0.2,-0.3,-0.02,0.55,0.857,True,standing,True,False
20260920_033440,7759,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007759.jpg,1789846989977063936,508.945,52.693,4.185,165.1,flat,flat,0.29,-0.29,-0.5,-0.06,0.54,0.651,True,standing,True,False
20260920_033440,7760,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007760.jpg,1789846990010391296,508.978,52.674,4.19,165.1,flat,flat,0.31,-0.31,-0.5,-0.07,0.54,0.641,True,standing,True,False
20260920_033440,7761,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007761.jpg,1789846990077045248,509.045,52.633,4.2,164.4,flat,flat,0.26,-0.25,-0.4,-0.08,0.54,0.717,True,standing,True,False
20260920_033440,7762,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007762.jpg,1789846990143698176,509.111,52.587,4.213,163.8,flat,flat,0.22,-0.14,-0.2,-0.16,0.54,0.861,True,standing,True,False
20260920_033440,7763,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007763.jpg,1789846990210350080,509.178,52.55,4.221,163.8,flat,flat,0.34,-0.13,-0.2,-0.31,0.54,0.779,True,standing,True,False
20260920_033440,7764,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007764.jpg,1789846990277001216,509.245,52.515,4.228,162.6,flat,flat,0.44,-0.12,-0.2,-0.42,0.54,0.664,True,standing,True,False
20260920_033440,7765,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007765.jpg,1789846990376975872,509.345,52.45,4.247,162.1,flat,flat,0.45,-0.12,-0.2,-0.44,0.54,0.8,True,standing,True,True
20260920_033440,7766,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007766.jpg,1789846990443624192,509.411,52.402,4.259,162.4,flat,flat,0.46,-0.12,-0.2,-0.44,0.54,0.252,False,standing,True,False
20260920_033440,7767,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007767.jpg,1789846990510272000,509.478,52.359,4.274,162.8,flat,flat,0.46,-0.12,-0.2,-0.44,0.54,0.473,True,standing,True,False
20260920_033440,7768,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007768.jpg,1789846990576918528,509.544,52.318,4.287,162.8,flat,flat,0.45,-0.13,-0.2,-0.43,0.54,0.807,True,standing,True,False
20260920_033440,7769,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007769.jpg,1789846990610241536,509.578,52.295,4.294,162.8,flat,flat,0.47,-0.18,-0.3,-0.43,0.54,0.834,True,standing,True,False
20260920_033440,7770,/home/yuanhong/Desktop/unmapped_data/20260920_033440/color/color_007770.jpg,1789846990676889088,509.644,52.246,4.308,162.7,flat,flat,0.49,-0.22,-0.4,-0.44,0.54,0.778,True,standing,True,False
